time_elapsed,bvp,baseline_cog
87.1,156.10343333333336,baseline
87.2,619.1257575757575,baseline
87.3,264.8091966666666,baseline
87.4,156.55265424242427,baseline
87.5,533.8961043290044,baseline
87.6,73.71589757575758,baseline
87.7,126.25281636363638,baseline
87.8,47.351097402597404,baseline
87.9,40.58915696969697,baseline
88.0,144.95741471861473,baseline
88.1,328.1317139393939,baseline
88.2,351.3175844155844,baseline
88.3,311.97445,baseline
88.4,79.31351636363632,baseline
88.5,180.2503532467532,baseline
88.6,102.91637606060607,baseline
88.7,101.81502696969697,baseline
88.8,70.1542484848485,baseline
88.9,238.67145727272725,baseline
89.0,313.00767099567094,baseline
89.1,54.44624393939396,baseline
89.2,151.47245800865804,baseline
89.3,341.8527133333333,baseline
89.4,83.27566424242424,baseline
89.5,104.3132722943723,baseline
89.6,220.21704575757568,baseline
89.7,512.4871693939393,baseline
89.8,89.37432121212122,baseline
89.9,16.416466969696973,baseline
90.0,31.90629783549783,baseline
90.1,58.79508151515151,baseline
90.2,254.5014493506493,baseline
90.3,227.1610936363636,baseline
90.4,154.89055212121212,baseline
90.5,463.00164675324686,baseline
90.6,182.7586921212121,baseline
90.7,47.30415696969696,baseline
90.8,42.35448138528139,baseline
90.9,56.23095363636362,baseline
91.0,92.01109523809522,baseline
91.1,274.87121696969695,baseline
91.2,227.56535844155843,baseline
91.3,343.3987306060607,baseline
91.4,94.45774727272729,baseline
91.5,325.9993142857142,baseline
91.6,48.835915757575755,baseline
91.7,35.8442406060606,baseline
91.8,45.27359177489179,baseline
91.9,94.50626393939392,baseline
92.0,380.9986831168831,baseline
92.1,246.61268484848486,baseline
92.2,191.48379350649356,baseline
92.3,106.60646272727271,baseline
92.4,146.85931272727274,baseline
92.5,92.104145021645,baseline
92.6,150.9631936363636,baseline
92.7,48.18308939393939,baseline
92.8,276.29902175324673,baseline
92.9,92.10770300000001,baseline
93.0,748.6956590476191,baseline
93.1,105.10675633333332,baseline
93.2,80.52397095238095,baseline
93.3,75.41454466666667,baseline
93.4,202.3242063333334,baseline
93.5,498.82701476190476,baseline
93.6,86.78395499999999,baseline
93.7,33.396580666666665,baseline
93.8,67.43764761904761,baseline
93.9,373.7199963333334,baseline
94.0,405.5125404761905,baseline
94.1,64.6201,baseline
94.2,72.78463190476188,baseline
94.3,349.0867826666667,baseline
94.4,210.71533800000003,baseline
94.5,174.76965714285708,baseline
94.6,103.90268133333333,baseline
94.7,94.37180266666664,baseline
94.8,323.48891380952375,baseline
94.9,42.98146266666668,baseline
95.0,406.883850952381,baseline
95.1,263.80531300000007,baseline
95.2,92.4085295238095,baseline
95.3,77.24748266666668,baseline
95.4,147.19875199999998,baseline
95.5,268.0596738095238,baseline
95.6,75.226919,baseline
95.7,356.4720856666667,baseline
95.8,71.27978809523809,baseline
95.9,64.92362800000001,baseline
96.0,502.1213504761905,baseline
96.1,84.181612,baseline
96.2,88.11891999999999,baseline
96.3,157.5684763333333,baseline
96.4,248.67703299999994,baseline
96.5,180.42971047619042,baseline
96.6,231.94123199999999,baseline
96.7,100.90802733333335,baseline
96.8,126.10967285714284,baseline
96.9,46.490349999999985,baseline
97.0,387.7016714285715,baseline
97.1,75.444688,baseline
97.2,208.2158752380952,baseline
97.3,86.57377733333334,baseline
97.4,477.64284866666674,baseline
97.5,244.12890476190472,baseline
97.6,52.25707933333333,baseline
97.7,22.064709666666666,baseline
97.8,71.38821714285714,baseline
97.9,133.599575,baseline
98.0,409.4154438095239,baseline
98.1,178.32592299999996,baseline
98.2,702.0878604761905,baseline
98.3,29.932951333333325,baseline
98.4,178.518281,baseline
98.5,158.47117476190473,baseline
98.6,54.075026000000015,baseline
98.7,57.46839200000001,baseline
98.8,152.3896142857143,baseline
98.9,483.2667043333333,baseline
99.0,480.36456333333336,baseline
99.1,106.10744133333333,baseline
99.2,54.258608095238095,baseline
99.3,253.22364366666665,baseline
99.4,79.28207733333332,baseline
99.5,383.120289047619,baseline
99.6,402.7047806666667,baseline
99.7,330.96716033333337,baseline
99.8,118.6366585714286,baseline
99.9,44.619700333333306,baseline
100.0,400.4476585714286,baseline
100.1,258.79578133333337,baseline
100.2,321.7762638095238,baseline
100.3,77.37133999999999,baseline
100.4,77.89314999999998,baseline
100.5,192.49305904761906,baseline
100.6,350.770176,baseline
100.7,101.343582,baseline
100.8,143.57568761904764,baseline
100.9,150.65942533333333,baseline
101.0,483.45112380952395,baseline
101.1,99.04039300000002,baseline
101.2,175.93511666666666,baseline
101.3,64.12487966666666,baseline
101.4,240.84216766666668,baseline
101.5,772.6145290476192,baseline
101.6,251.61291900000006,baseline
101.7,65.10823800000001,baseline
101.8,46.602635238095225,baseline
101.9,55.67922466666671,baseline
102.0,479.60001095238096,baseline
102.1,211.9845413333333,baseline
102.2,215.3795266666667,baseline
102.3,196.41627633333334,baseline
102.4,87.820424,baseline
102.5,364.9356557142857,baseline
102.6,67.02608066666667,baseline
102.7,74.29469233333333,baseline
102.8,47.599848095238094,baseline
102.9,93.46967766666668,baseline
103.0,581.323610952381,baseline
103.1,139.07031033333334,baseline
103.2,197.8969580952381,baseline
103.3,41.80754033333335,baseline
103.4,390.29996933333325,baseline
103.5,72.18309571428571,baseline
103.6,127.99513466666667,baseline
103.7,42.51670933333334,baseline
103.8,351.3908695238095,baseline
103.9,239.70752766666675,baseline
104.0,112.69648380952381,baseline
104.1,83.08307700000003,baseline
104.2,357.0416204761906,baseline
104.3,152.086567,baseline
104.4,201.59820133333338,baseline
104.5,376.17256952380956,baseline
104.6,72.64748033333333,baseline
104.7,42.69572300000001,baseline
104.8,88.37381238095239,baseline
104.9,280.020382,baseline
105.0,198.44216714285713,baseline
105.1,199.1703173333334,baseline
105.2,334.8654095238096,baseline
105.3,169.21342533333333,baseline
105.4,142.62106733333331,baseline
105.5,164.1177895238095,baseline
105.6,37.89370833333333,baseline
105.7,105.16978866666666,baseline
105.8,96.38245523809522,baseline
105.9,108.39804033333328,baseline
106.0,726.7568228571428,baseline
106.1,433.74842533333333,baseline
106.2,116.07738619047618,baseline
106.3,48.094097666666684,baseline
106.4,166.77434099999996,baseline
106.5,88.69150952380951,baseline
106.6,160.66304899999994,baseline
106.7,83.43123366666666,baseline
106.8,380.93279095238097,baseline
106.9,227.78382700000012,baseline
107.0,540.9251304761904,baseline
107.1,165.9394993333333,baseline
107.2,100.05397428571426,baseline
107.3,45.42058166666666,baseline
107.4,124.04516966666662,baseline
107.5,500.87600999999984,baseline
107.6,85.4192186666667,baseline
107.7,86.71252633333332,baseline
107.8,260.3925738095237,baseline
107.9,428.584682,baseline
108.0,483.4417885714285,baseline
108.1,116.90485933333329,baseline
108.2,520.3406171428571,baseline
108.3,86.02260466666665,baseline
108.4,157.220239,baseline
108.5,93.11090476190476,baseline
108.6,127.81227933333335,baseline
108.7,346.3649673333333,baseline
108.8,222.2002671428571,baseline
108.9,199.59667399999995,baseline
109.0,821.7811442857143,baseline
109.1,126.64137633333334,baseline
109.2,95.50291047619046,baseline
109.3,188.10838699999996,baseline
109.4,105.97266233333335,baseline
109.5,504.70716523809523,baseline
109.6,201.56094233333334,baseline
109.7,125.36735433333328,baseline
109.8,381.5191933333332,baseline
109.9,165.4548373333334,baseline
110.0,264.30826523809526,baseline
110.1,368.7202256666667,baseline
110.2,60.145573333333324,baseline
110.3,182.01030533333335,baseline
110.4,273.08572433333336,baseline
110.5,431.0827880952381,baseline
110.6,231.0622249999999,baseline
110.7,146.374799,baseline
110.8,85.20585142857144,baseline
110.9,57.46872233333336,baseline
111.0,201.88950952380952,baseline
111.1,250.0777093333333,baseline
111.2,197.86848142857144,baseline
111.3,345.67850466666675,baseline
111.4,599.5110999999999,baseline
111.5,151.58282666666668,baseline
111.6,24.902602,baseline
111.7,16.541920999999995,baseline
111.8,151.21805428571426,baseline
111.9,129.36872466666668,baseline
112.0,477.4393719047618,baseline
112.1,444.71024933333337,baseline
112.2,119.97212428571424,baseline
112.3,331.1516443333333,baseline
112.4,166.9486116666667,baseline
112.5,132.99523904761904,baseline
112.6,63.542296666666665,baseline
112.7,117.70672099999997,baseline
112.8,649.3041323809525,baseline
112.9,75.29074033333333,baseline
113.0,124.52851095238091,baseline
113.1,576.7396903333334,baseline
113.2,283.51420047619047,baseline
113.3,260.2019113333333,baseline
113.4,68.90943033333332,baseline
113.5,116.96457285714287,baseline
113.6,353.4812023333333,baseline
113.7,60.80787933333333,baseline
113.8,74.33798333333333,baseline
113.9,120.59335833333333,baseline
114.0,580.9368419047619,baseline
114.1,536.180177,baseline
114.2,230.82735904761904,baseline
114.3,364.70458666666667,baseline
114.4,86.84297733333334,baseline
114.5,79.10889142857143,baseline
114.6,64.66559066666666,baseline
114.7,84.19996933333334,baseline
114.8,148.23454142857145,baseline
114.9,324.52094633333337,baseline
115.0,563.45699,baseline
115.1,611.1533146666667,baseline
115.2,136.96491428571431,baseline
115.3,40.37614499999999,baseline
115.4,206.76325633333335,baseline
115.5,106.99167380952383,baseline
115.6,79.08433633333335,baseline
115.7,325.09734633333335,baseline
115.8,498.64547190476185,baseline
115.9,68.44043700000002,baseline
116.0,234.6541895238096,baseline
116.1,355.4101056666667,baseline
116.2,339.11940428571427,baseline
116.3,90.58472333333332,baseline
116.4,102.05248666666665,baseline
116.5,494.7479904761905,baseline
116.6,399.5380122222221,baseline
116.7,68.24400296296295,baseline
116.8,69.99157566137568,baseline
116.9,77.77158851851853,baseline
117.0,327.4590026455028,baseline
117.1,116.80277629629626,baseline
117.2,519.6342306878307,baseline
117.3,502.11648888888885,baseline
117.4,261.307464074074,baseline
117.5,93.81756243386242,baseline
117.6,48.092340740740745,baseline
117.7,41.86035999999999,baseline
117.8,93.80321375661374,baseline
117.9,213.66509629629633,baseline
118.0,165.01904074074076,baseline
118.1,436.09002444444445,baseline
118.2,356.7015185185184,baseline
118.3,276.5517107407407,baseline
118.4,38.548439629629634,baseline
118.5,77.73814232804233,baseline
118.6,78.56014,baseline
118.7,143.62117074074078,baseline
118.8,279.24224444444445,baseline
118.9,162.6276237037037,baseline
119.0,112.12216507936505,baseline
119.1,398.37034629629613,baseline
119.2,585.0157153439154,baseline
119.3,81.2695537037037,baseline
119.4,251.61311259259259,baseline
119.5,408.40043439153453,baseline
119.6,78.91674999999998,baseline
119.7,141.96109962962962,baseline
119.8,73.81605873015876,baseline
119.9,93.52782814814813,baseline
120.0,219.32273756613753,baseline
120.1,232.5246040740741,baseline
120.2,589.4684396825396,baseline
0.1,36.1855978787879,cog
0.2,106.06731688311692,cog
0.3,451.35505424242433,cog
0.4,476.9122242424242,cog
0.5,320.41012337662335,cog
0.6,354.67727363636345,cog
0.7,365.0848854545457,cog
0.8,197.01097316017314,cog
0.9,320.0753524242424,cog
1.0,1675.1554476190474,cog
1.1,1577.5580933333333,cog
1.2,1560.9142896103897,cog
1.3,3529.7807187878793,cog
1.6,1608.4163327272727,cog
1.7,242.67177939393935,cog
1.8,681.8801099567098,cog
1.9,385.2213260606062,cog
2.0,413.693922077922,cog
2.1,242.1407245454546,cog
2.2,400.8655034632036,cog
2.3,970.3295190909091,cog
2.4,217.52242151515145,cog
2.5,351.6660047619049,cog
2.6,315.07913696969683,cog
2.7,385.6282963636364,cog
2.8,405.0773077922078,cog
2.9,448.45172484848496,cog
3.0,252.13584155844154,cog
3.1,98.63894242424243,cog
3.2,293.1138311688311,cog
3.3,249.4179612121211,cog
3.4,259.71337000000005,cog
3.5,699.7960809523812,cog
3.6,228.09309545454545,cog
3.7,222.63287787878787,cog
3.8,350.6524194805195,cog
3.9,406.0564139393939,cog
4.0,891.2715796536799,cog
4.1,291.68804090909083,cog
4.2,506.57210692640695,cog
4.3,338.0185296969696,cog
4.4,208.85634515151523,cog
4.5,681.7409835497837,cog
4.6,335.8653351515153,cog
4.7,853.1744572727272,cog
4.8,350.19582294372293,cog
4.9,229.49089969696968,cog
5.0,143.58310995670996,cog
5.1,424.3814193939395,cog
5.2,370.5259125541125,cog
5.3,555.312536060606,cog
5.4,235.51212696969708,cog
5.5,274.0395744588745,cog
5.6,323.24841333333336,cog
5.7,293.68464727272726,cog
5.8,307.7866536796538,cog
5.9,432.4342512121211,cog
6.0,407.74715541125533,cog
6.1,46.83303666666665,cog
6.2,202.3104077922079,cog
6.3,138.44313151515146,cog
6.4,259.01466333333343,cog
6.5,1471.7303112554112,cog
6.6,63.77000333333335,cog
6.7,84.14016969696968,cog
6.8,597.055825974026,cog
6.9,234.2612609090909,cog
7.0,1585.2726030303022,cog
7.1,979.9131190909088,cog
7.2,9710.59339177489,cog
7.3,586.3628199999998,cog
7.4,529.9493406060602,cog
7.5,140.55488095238098,cog
7.6,403.1252506060607,cog
7.7,890.3888745454544,cog
7.8,150.24402727272724,cog
7.9,301.73467939393936,cog
8.0,352.23901558441565,cog
8.1,480.9512133333334,cog
8.2,244.39782207792197,cog
8.3,539.9275754545454,cog
8.4,96.23654030303031,cog
8.5,212.15371082251085,cog
8.6,120.19309030303029,cog
8.7,123.98653121212118,cog
8.8,216.5643372294373,cog
8.9,1530.0556496969696,cog
9.0,100.55440346320346,cog
9.1,158.2089254545454,cog
9.2,251.17578225108227,cog
9.3,97.86766090909087,cog
9.4,62.38937878787879,cog
9.5,1209.7272012987012,cog
9.6,92.84988363636366,cog
9.7,198.7950139393941,cog
9.8,106.9399541125541,cog
9.9,166.19246484848483,cog
10.0,377.06658138528144,cog
10.1,337.67300606060604,cog
10.2,169.75292857142858,cog
10.3,64.27642696969697,cog
10.4,83.66373787878787,cog
10.5,629.8241385281385,cog
10.6,151.46467212121206,cog
10.7,321.1832915151514,cog
10.8,868.561077056277,cog
10.9,258.21549606060603,cog
11.0,227.18856666666667,cog
11.1,195.94624969696963,cog
11.2,257.67355281385284,cog
11.3,135.46865545454546,cog
11.4,380.4001551515152,cog
11.5,250.8261848484848,cog
11.6,214.63887060606066,cog
11.7,1654.429742727273,cog
11.8,720.2599000000001,cog
11.9,680.0712784848484,cog
12.0,961.2671216450217,cog
12.1,58.39791424242406,cog
12.2,416.21036103896097,cog
12.3,58.860980909090905,cog
12.4,739.5943503030303,cog
12.5,180.63639610389598,cog
12.6,161.9383954545455,cog
12.7,138.9908766666667,cog
12.8,320.28150692640696,cog
12.9,394.72974969696975,cog
13.0,276.8667852813853,cog
13.1,202.81933181818178,cog
13.2,175.97459999999998,cog
13.3,181.55390999999997,cog
13.4,239.08058121212125,cog
13.5,838.3949497835499,cog
13.6,854.6398245454546,cog
13.7,41.764172424242425,cog
13.8,69.33676666666669,cog
13.9,115.9573151515152,cog
14.0,800.5908913419913,cog
14.1,851.4441099999999,cog
14.2,184.01061515151514,cog
14.3,230.3367087878788,cog
14.4,185.37670090909089,cog
14.5,245.79826363636366,cog
14.6,248.96305454545464,cog
14.7,849.2089239393939,cog
14.8,205.41978658008665,cog
14.9,681.5098681818182,cog
15.0,236.53145324675324,cog
15.1,1518.0530430303036,cog
15.2,637.8362086580089,cog
15.3,1043.9565775757578,cog
15.4,262.7394536363637,cog
15.5,250.80386753246756,cog
15.6,90.2429993939394,cog
15.7,288.3294309090909,cog
15.8,572.6812086580085,cog
15.9,463.13744151515164,cog
16.0,211.74592034632045,cog
16.1,265.04573515151515,cog
16.2,305.0758588744589,cog
16.3,129.4855654545455,cog
16.4,774.5828081818181,cog
16.5,153.15603419913418,cog
16.6,162.61621,cog
16.7,279.1138724242424,cog
16.8,538.0761225108225,cog
16.9,387.5927651515151,cog
17.0,568.9411376623376,cog
17.1,407.3600493939395,cog
17.2,291.0586961038961,cog
17.3,128.85994484848484,cog
17.4,163.05638393939398,cog
17.5,438.0044792207793,cog
17.6,143.33168696969693,cog
17.7,92.16316939393938,cog
17.8,105.45563852813852,cog
17.9,257.7259006060606,cog
18.0,199.01998614718624,cog
18.1,452.438870909091,cog
18.2,204.48373419913423,cog
18.3,145.17369181818182,cog
18.4,70.79788272727274,cog
18.5,300.8401103896104,cog
18.6,703.8153566666666,cog
18.7,52.87851818181818,cog
18.8,187.1463883116883,cog
18.9,87.65944121212122,cog
19.0,400.20586753246755,cog
19.1,315.932087878788,cog
19.2,536.9329367965368,cog
19.3,138.35771909090911,cog
19.4,133.42448454545453,cog
19.5,115.66753722943723,cog
19.6,149.3692130303031,cog
19.7,1025.8195445454544,cog
19.8,348.6735437229438,cog
19.9,143.74938878787876,cog
20.0,171.04147619047615,cog
20.1,288.0655766666666,cog
20.2,315.7338411255411,cog
20.3,230.64543848484846,cog
20.4,95.7311103030303,cog
20.5,1849.662524675325,cog
20.6,669.3562433333337,cog
20.7,121.98376424242424,cog
20.8,629.1798316017316,cog
20.9,697.5094839393939,cog
21.0,68.18693809523808,cog
21.1,183.68171878787874,cog
21.2,409.45297965367973,cog
21.3,146.514776060606,cog
21.4,540.2054272727273,cog
21.5,56.58669437229437,cog
21.6,251.3572972727273,cog
21.7,71.92539696969698,cog
21.8,175.50043722943718,cog
21.9,306.5241039393939,cog
22.0,460.3289017316017,cog
22.1,53.661683939393924,cog
22.2,104.71564978354974,cog
22.3,247.47090272727266,cog
22.4,372.1570000000001,cog
22.5,1365.7079580086581,cog
22.6,927.2684557575761,cog
22.7,184.46329545454537,cog
22.8,227.84283290043294,cog
22.9,140.25933999999998,cog
23.0,76.58958658008657,cog
23.1,557.2573081818182,cog
23.2,128.8612545454545,cog
23.3,262.3514948484849,cog
23.4,217.01496454545452,cog
23.5,204.55109956709956,cog
23.6,118.19935303030306,cog
23.7,542.2384054545454,cog
23.8,348.23267142857145,cog
23.9,81.45411515151517,cog
24.0,83.75083506493507,cog
24.1,184.2398793939394,cog
24.2,857.4127506493506,cog
24.3,450.16387212121225,cog
24.4,55.98236939393939,cog
24.5,69.11940865800867,cog
24.6,367.51521575757573,cog
24.7,227.50769696969698,cog
24.8,1185.3170532467534,cog
24.9,1123.8820669696968,cog
25.0,170.43252727272727,cog
25.1,87.51939878787879,cog
25.2,155.78598354978357,cog
25.3,262.7048863636364,cog
25.4,944.7507375757576,cog
25.5,209.7270545454546,cog
25.6,168.92679696969697,cog
25.7,137.82136484848482,cog
25.8,437.8586766233766,cog
25.9,100.61928212121207,cog
26.0,814.2936766233765,cog
26.1,92.6825418181818,cog
26.2,226.2216558441558,cog
26.3,175.11113969696973,cog
26.4,173.02543181818186,cog
26.5,181.9065766233766,cog
26.6,564.6222790909092,cog
26.7,74.07932090909092,cog
26.8,216.46336190476188,cog
26.9,105.36145,cog
27.0,259.48049783549783,cog
27.1,630.4719915151514,cog
27.2,789.1390658008658,cog
27.3,477.8049424242427,cog
27.4,590.3934748484849,cog
27.5,1683.3391805194808,cog
27.6,267.9211978787882,cog
27.7,596.232227878788,cog
27.8,1260.0132216450218,cog
27.9,78.37074181818178,cog
28.0,147.60232943722943,cog
28.1,179.45556818181817,cog
28.2,189.18745800865807,cog
28.3,749.3727751515152,cog
28.4,104.17242060606067,cog
28.5,142.2171974025974,cog
28.6,102.57297939393942,cog
28.7,237.74445515151518,cog
28.8,146.032080952381,cog
28.9,411.0649460606062,cog
29.0,245.6713294372294,cog
29.1,94.24422121212123,cog
29.2,283.06207186147196,cog
29.3,403.31481060606075,cog
29.4,1053.4897278787878,cog
29.5,499.0319359307359,cog
29.6,97.1546181818182,cog
29.7,54.78098242424243,cog
29.8,508.5967857142857,cog
29.9,244.0774087878788,cog
30.0,92.11321471861469,cog
30.1,1336.3763784848486,cog
30.2,232.01221168831182,cog
30.3,35.523753939393956,cog
30.4,255.48194999999998,cog
30.5,1144.284624675325,cog
30.6,180.6227509090909,cog
30.7,156.4684915151515,cog
30.8,149.19734805194807,cog
30.9,262.26716818181814,cog
31.0,382.18299480519477,cog
31.1,146.83710393939396,cog
31.2,268.32277272727276,cog
31.3,171.2840475757575,cog
31.4,205.48169575757584,cog
31.5,243.8820865800866,cog
31.6,467.85769969696975,cog
31.7,108.8782424242424,cog
31.8,84.48598441558441,cog
31.9,43.118978787878795,cog
32.0,144.01073160173166,cog
32.1,850.9525387878789,cog
32.2,532.0931164502167,cog
32.3,134.22487666666666,cog
32.4,213.70578030303042,cog
32.5,555.273996969697,cog
32.6,143.68022757575753,cog
32.7,507.53088939393933,cog
32.8,235.35726709956714,cog
32.9,599.8636181818182,cog
33.0,978.4300597402595,cog
33.1,170.14040242424247,cog
33.2,743.577116017316,cog
33.3,967.5375690909091,cog
33.4,83.82969606060608,cog
33.5,198.8415740259741,cog
33.6,85.03048424242424,cog
33.7,325.14406606060606,cog
33.8,440.5911246753248,cog
33.9,213.8748709090909,cog
34.0,104.00420909090907,cog
34.1,96.41753090909089,cog
34.2,204.05061471861472,cog
34.3,206.5671903030302,cog
34.4,539.4065354545455,cog
34.5,155.4198004329004,cog
34.6,184.9001527272728,cog
34.7,296.637103939394,cog
34.8,223.01880086580084,cog
34.9,219.11749606060604,cog
35.0,669.8737965367965,cog
35.1,64.216286969697,cog
35.2,145.06063939393937,cog
35.3,225.91173272727272,cog
35.4,792.4775669696972,cog
35.5,370.33148008658003,cog
35.6,593.5703312121212,cog
35.7,235.1176827272727,cog
35.8,40.67889480519482,cog
35.9,498.4933639393939,cog
36.0,364.74705021645025,cog
36.1,862.2300530303032,cog
36.2,743.1437999999999,cog
36.3,195.76538545454542,cog
36.4,114.72548848484847,cog
36.5,139.1597285714286,cog
36.6,247.67316606060604,cog
36.7,373.54686969696974,cog
36.8,74.18460346320344,cog
36.9,97.25115030303031,cog
37.0,276.9970307359308,cog
37.1,636.4609093939392,cog
37.2,253.68986883116887,cog
37.3,341.2987836363636,cog
37.4,58.54202121212122,cog
37.5,309.631174025974,cog
37.6,84.81722363636362,cog
37.7,124.3675306060606,cog
37.8,168.79606926406925,cog
37.9,460.5825663636364,cog
38.0,134.23160173160176,cog
38.1,52.05835939393941,cog
38.2,204.3183432900432,cog
38.3,792.8726542424242,cog
38.4,337.32297151515166,cog
38.5,676.5712597402597,cog
38.6,111.19840272727286,cog
38.7,138.36354484848488,cog
38.8,113.08355627705629,cog
38.9,41.113318181818165,cog
39.0,598.2998688311687,cog
39.1,55.86636545454551,cog
39.2,276.2461155844156,cog
39.3,272.9354696969697,cog
39.4,147.4313472727273,cog
39.5,426.33688874458875,cog
39.6,351.86683090909094,cog
39.7,58.17033636363636,cog
39.8,77.93210692640695,cog
39.9,66.3310193939394,cog
40.0,168.69583116883118,cog
40.1,95.70499242424243,cog
40.2,367.4752835497835,cog
40.3,304.1278418181819,cog
40.4,34.88709363636363,cog
40.5,192.23720952380955,cog
40.6,45.48547606060604,cog
40.7,145.4477796969697,cog
40.8,356.71413073593067,cog
40.9,322.1613187878788,cog
41.0,123.5507991341991,cog
41.1,191.22355666666664,cog
41.2,255.40906753246753,cog
41.3,124.67544757575757,cog
41.4,158.18616181818183,cog
41.5,164.29750086580086,cog
41.6,42.69034545454545,cog
41.7,135.33134121212126,cog
41.8,559.1081722943724,cog
41.9,196.2170681818182,cog
42.0,418.4600822510823,cog
42.1,365.6333878787879,cog
42.2,113.08051991341986,cog
42.3,189.54819484848494,cog
42.4,414.26682060606055,cog
42.5,250.45970995671,cog
42.6,83.15791121212123,cog
42.7,109.26665818181817,cog
42.8,425.04212034632036,cog
42.9,268.269456969697,cog
43.0,150.82873549783548,cog
43.1,89.79425696969696,cog
43.2,50.289685714285724,cog
43.3,185.60500909090905,cog
43.4,316.03517484848487,cog
43.5,580.9523298701297,cog
43.6,337.0817572727272,cog
43.7,182.29436424242425,cog
43.8,69.80905844155842,cog
43.9,59.108004242424244,cog
44.0,298.6353311688312,cog
44.1,254.17721060606064,cog
44.2,175.32956017316016,cog
44.3,266.5875278787879,cog
44.4,179.16123060606063,cog
44.5,353.1569822510823,cog
44.6,540.2316684848485,cog
44.7,287.06696030303027,cog
44.8,94.21463593073594,cog
44.9,71.89535848484849,cog
45.0,116.18625454545455,cog
45.1,247.63566757575757,cog
45.2,589.1762077922077,cog
45.3,160.17136090909088,cog
45.4,139.26474151515157,cog
45.5,212.9715207792208,cog
45.6,177.06043666666662,cog
45.7,198.59583848484843,cog
45.8,1184.1869727272729,cog
45.9,68.59811575757577,cog
46.0,224.91630432900436,cog
46.1,175.82756060606053,cog
46.2,458.48398095238093,cog
46.3,85.67134696969697,cog
46.4,169.93441969696968,cog
46.5,137.8118761904762,cog
46.6,210.06692242424242,cog
46.7,142.88466121212124,cog
46.8,318.07865844155845,cog
46.9,571.513222121212,cog
47.0,207.684383982684,cog
47.1,156.38653818181817,cog
47.2,228.19983419913416,cog
47.3,159.42044939393938,cog
47.4,134.18948636363632,cog
47.5,754.8953658008658,cog
47.6,85.24932909090906,cog
47.7,129.05633212121214,cog
47.8,240.73118398268397,cog
47.9,153.0941006060606,cog
48.0,247.37365367965367,cog
48.1,305.22569121212115,cog
48.2,49.1509064935065,cog
48.3,45.93541060606059,cog
48.4,83.17624151515149,cog
48.5,295.629012987013,cog
48.6,148.79207878787872,cog
48.7,242.8702681818182,cog
48.8,145.6141077922078,cog
48.9,319.5362803030303,cog
49.0,296.20987229437236,cog
49.1,236.50044787878787,cog
49.2,507.79041731601717,cog
49.3,94.27891242424244,cog
49.4,74.47061969696969,cog
49.5,75.81183722943723,cog
49.6,55.792670606060604,cog
49.7,162.4064833333333,cog
49.8,650.7559948051945,cog
49.9,453.2175454545455,cog
50.0,266.8495064935065,cog
50.1,54.56053878787879,cog
50.2,187.82515411255415,cog
50.3,403.2595933333334,cog
50.4,272.3588612121212,cog
50.5,182.04668658008657,cog
50.6,48.4970690909091,cog
50.7,165.82784848484846,cog
50.8,153.54361601731608,cog
50.9,199.31798181818183,cog
51.0,312.07220129870143,cog
51.1,87.3994924242424,cog
51.2,74.23440216450216,cog
51.3,415.1828963636363,cog
51.4,348.8301403030303,cog
51.5,268.14206666666666,cog
51.6,843.3471445454544,cog
51.7,164.13093,cog
51.8,43.94139696969696,cog
51.9,31.297883030303026,cog
52.0,373.62305108225115,cog
52.1,490.6402745454545,cog
52.2,341.69686103896106,cog
52.3,213.0144127272727,cog
52.4,142.59572181818183,cog
52.5,169.5299064935066,cog
52.6,139.15918727272722,cog
52.7,330.6695187878788,cog
52.8,44.97717792207792,cog
52.9,64.97995636363638,cog
53.0,149.8658173160173,cog
53.1,203.35246090909092,cog
53.2,102.53034805194805,cog
53.3,284.1988751515151,cog
53.4,150.3899206060606,cog
53.5,200.99833160173156,cog
53.6,71.92306878787879,cog
53.7,376.28346818181814,cog
53.8,176.8648705627706,cog
53.9,370.70157696969693,cog
54.0,79.1332012987013,cog
54.1,56.038404242424235,cog
54.2,369.55186450216456,cog
54.3,82.54362606060612,cog
54.4,226.21511515151514,cog
54.5,621.1208025974028,cog
54.6,69.12622606060607,cog
54.7,79.37769333333334,cog
54.8,75.11304155844157,cog
54.9,86.52699484848485,cog
55.0,269.2823761904762,cog
55.1,421.6041503030303,cog
55.2,92.90828658008655,cog
55.3,260.6850030303031,cog
55.4,44.905709090909106,cog
55.5,529.6855463203464,cog
55.6,209.65082939393935,cog
55.7,351.3227778787879,cog
55.8,230.55929783549783,cog
55.9,154.35263454545455,cog
56.0,184.7385844155844,cog
56.1,173.0684087878788,cog
56.2,128.3595653679654,cog
56.3,207.73603909090906,cog
56.4,176.72538666666668,cog
56.5,104.14208398268397,cog
56.6,131.26183515151516,cog
56.7,323.841173030303,cog
56.8,140.10631341991345,cog
56.9,285.9240103030303,cog
57.0,92.84162424242426,cog
57.1,113.96089757575758,cog
57.2,78.67353116883118,cog
57.3,130.186573030303,cog
57.4,193.2697527272727,cog
57.5,626.7254597402598,cog
57.6,55.2073878787879,cog
57.7,46.57410242424244,cog
57.8,162.96888614718614,cog
57.9,59.06240636363636,cog
58.0,131.33277532467534,cog
58.1,511.6654639393939,cog
58.2,93.17806277056275,cog
58.3,98.25501818181816,cog
58.4,144.61603272727274,cog
